Date,AAPL,XOM,PTR,MSFT,GE,GOOGL,AMZN,CSCO,BRK-A,FB,BABA,JNJ,WFC,IDCBF,NVS,RHHVF,WMT,IBM,NSRGF,CVX,RDS-B,CHL,PBR,BHP,CICHF,T,PG,C,TM,BAC,OGZPY,BP,HSBC,PFE
1999-08-09,8.717,195.76,0,428.2,345.8,0,14.42,198.06,96.51,0,0,125.1,62.93,0,0,0,178.79,220.82,0,63.43,0,33.58,0,19.26,0,113.49,118.77,153,124.1,104.45,0,190.84,109.06,129.92
1999-08-10,8.867,197.12,0,423.73,344.98,0,15.3,193.73,97.72,0,0,124.01,61.9,0,0,0,190.75,215.85,0,63.51,0,31.96,0,18.76,0,109.92,121.77,151.65,121.22,103.81,0,189.63,107.09,127.02
1999-08-11,9.558,198.94,0,430.11,349.51,0,15.29,208.57,100.76,0,0,124.34,63.86,0,0,0,192.98,223.08,0,63.02,0,32.73,0,18.61,0,109.19,121.12,157.72,120.46,107.36,0,189.63,109.18,127.75
1999-08-12,9.588,198.64,0,417.66,346.21,0,15.45,203.21,101.23,0,0,127.37,62.52,0,0,0,196.87,219.13,0,63.02,0,33.28,0,18.36,0,108.32,119.74,158.4,121.28,104.45,0,189.93,112.31,131.37
1999-08-13,9.618,198.03,0,421.49,355.69,0,16.38,209.6,100.46,0,0,130.65,65.72,0,0,0,199.09,223.42,0,63.47,0,33.35,0,19.31,0,110.17,120.88,164.92,123.63,108.01,0,191.64,112.66,133.31
1999-08-16,9.738,198.03,0,430.43,361.87,0,16.54,210.42,98.71,0,0,131.15,66.23,0,0,0,204.65,230.55,0,62.89,0,34.02,0,19.11,0,108.2,121.94,166.72,124.81,107.68,0,191.54,112.55,135
1999-08-17,9.658,198.64,0,434.26,367.22,0,18.37,211.86,96.96,0,0,132.16,68.29,0,0,0,208.82,232.47,0,62.56,0,34.02,0,18.76,0,110.41,123.88,171.45,124.57,111.13,0,192.45,112.89,137.42
1999-08-18,9.638,200.46,0,434.26,368.04,0,19,207.33,96.36,0,0,129.3,68.09,0,0,0,206.32,224.1,0,61.95,0,33.94,0,18.71,0,107.59,123.07,169.42,125.51,112.42,0,191.14,111.38,134.52
1999-08-19,9.397,198.94,0,428.2,365.78,0,17.85,205.06,95.75,0,0,128.8,67.88,0,0,0,204.93,222.07,0,61.99,0,35.67,0,18.31,0,104.39,122.42,163.8,126.22,110.7,0,189.43,115.1,136.7
1999-08-20,9.478,200.61,0,425.64,372.16,0,19.17,211.45,96.51,0,0,133,69.74,0,0,0,207.99,220.37,0,62.36,0,37.11,0,18.96,0,102.05,126.56,166.95,129.98,112.31,0,189.83,117.54,142.99
1999-08-23,9.728,201.07,0,441.61,384.11,0,19.91,216.81,97.72,0,0,136.19,71.08,0,0,0,212.44,225.12,0,62.93,0,37.55,0,19.01,0,100.33,127.62,174.6,126.22,114.57,0,191.75,118.7,149.52
1999-08-24,9.668,198.19,0,470.99,384.11,0,20.19,220.11,97.88,0,0,138.88,71.39,0,0,0,211.61,220.37,0,62.93,0,36.85,0,18.81,0,100.33,130.22,175.95,124.1,115.33,0,187.71,118.35,151.21
1999-08-25,9.828,199.7,0,489.19,393.79,0,22.42,227.12,97.72,0,0,142.24,72.42,0,0,0,215.5,221.16,0,62.36,0,36.37,0,18.46,0,102.55,133.3,175.5,125.51,113.93,0,184.28,116.26,156.29
1999-08-26,9.708,195,0,484.4,391.94,0,21.94,230.82,96.51,0,0,140.39,70.25,0,0,0,210.22,222.63,0,60.8,0,35.93,0,17.76,0,101.32,130.13,171,117.87,110.05,0,178.13,115.1,152.91
1999-08-27,10.37,192.57,0,476.41,384.11,0,21.77,225.88,97.27,0,0,137.37,69.02,0,0,0,206.88,224.33,0,60.68,0,35.67,0,17.46,0,100.09,127.29,168.52,118.46,109.62,0,178.13,113.59,149.28
1999-08-30,9.938,188.93,0,471.31,376.08,0,20.05,220.11,96.82,0,0,137.79,66.44,0,0,0,202.43,223.2,0,59.9,0,35.78,0,17.31,0,98.61,127.94,161.1,119.87,103.48,0,178.13,115.1,150.25
1999-08-31,10.45,191.51,0,472.9,370.1,0,20.91,222.17,97.57,0,0,137.45,65.72,0,0,0,197.15,225.34,0,60.51,0,36.63,0,17.31,0,94.55,128.92,159.97,118.34,104.24,0,180.5,115.68,146.13
1999-09-01,10.99,190.14,0,471.94,374.64,0,20.02,227.32,97.72,0,0,136.44,67.06,0,0,0,200.76,230.21,0,60.47,0,37.18,0,18.01,0,97.87,129.57,161.77,120.46,103.05,0,183.17,114.52,149.28
1999-09-02,11.3,188.17,0,469.07,372.37,0,20.2,225.05,97.27,0,0,134.43,65.1,0,0,0,203.26,227.61,0,60.35,0,35.97,0,18.21,0,94.06,130.05,158.4,121.75,101.76,0,179.44,112.78,146.62
1999-09-03,11.77,191.96,0,489.83,383.9,0,21,233.92,96.81,0,0,136.28,68.4,0,0,0,210.77,233.26,0,61.46,0,36.3,0,18.61,0,95.41,131.11,164.25,122.22,107.36,0,182.26,114.75,151.94
1999-09-07,12.23,193.03,0,481.52,394.82,0,21.17,232.06,96.2,0,0,136.86,66.23,0,0,0,206.32,238.57,0,61.13,0,36.19,0,18.56,0,94.8,133.63,161.1,122.69,102.95,0,180.65,114.75,150.49
1999-09-08,11.93,197.12,0,471.31,398.32,0,20.66,227.32,95.14,0,0,135.1,65.82,0,0,0,209.38,236.54,0,61.95,0,35.97,0,18.51,0,91.73,133.46,159.3,120.22,102.3,0,179.34,113.82,149.28
1999-09-09,12.09,197.28,0,480.57,394.61,0,21.4,230.82,95.29,0,0,135.52,64.89,0,0,0,211.33,243.77,0,64,0,38.51,0,18.71,0,93.45,132.33,157.05,122.1,99.82,0,186.9,116.38,147.58
