Date,Open,High,Low,Close,Adj Close,Volume,A,R
1986-07-17,10.28,10.28,10.28,10.28,1.162046,0,-0.772%,-0.772%
1986-07-18,10.27,10.27,10.27,10.27,1.160915,0,-0.097%,-0.097%
1986-07-21,10.29,10.29,10.29,10.29,1.163177,0,0.195%,0.195%
1986-07-22,10.23,10.23,10.23,10.23,1.156394,0,-0.583%,-0.583%
1986-07-23,10.13,10.13,10.13,10.13,1.145091,0,-0.977%,-0.977%
1986-07-24,10.08,10.08,10.08,10.08,1.139437,0,-0.494%,-0.494%
1986-07-25,10.06,10.06,10.06,10.06,1.137177,0,-0.198%,-0.198%
1986-07-28,9.99,9.99,9.99,9.99,1.129264,0,-0.696%,-0.696%
1986-07-29,9.98,9.98,9.98,9.98,1.128133,0,-0.100%,-0.100%
1986-07-30,10.02,10.02,10.02,10.02,1.132656,0,0.401%,0.401%
1986-07-31,10.08,10.08,10.08,10.08,1.146302,0,1.205%,1.205%
1986-08-01,10.08,10.08,10.08,10.08,1.146302,0,0.000%,0.000%
1986-08-04,10.1,10.1,10.1,10.1,1.148576,0,0.198%,0.198%
1986-08-05,10.06,10.06,10.06,10.06,1.144027,0,-0.396%,-0.396%
1986-08-06,10.02,10.02,10.02,10.02,1.13948,0,-0.397%,-0.397%
1986-08-07,10.05,10.05,10.05,10.05,1.142891,0,0.299%,0.299%
1986-08-08,10.18,10.18,10.18,10.18,1.157673,0,1.293%,1.293%
1986-08-11,10.28,10.28,10.28,10.28,1.169046,0,0.982%,0.982%
1986-08-12,10.27,10.27,10.27,10.27,1.167909,0,-0.097%,-0.097%
1986-08-13,10.33,10.33,10.33,10.33,1.174731,0,0.584%,0.584%
1986-08-14,10.34,10.34,10.34,10.34,1.175868,0,0.097%,0.097%
1986-08-15,10.35,10.35,10.35,10.35,1.177006,0,0.097%,0.097%
1986-08-18,10.36,10.36,10.36,10.36,1.178143,0,0.097%,0.097%
1986-08-19,10.42,10.42,10.42,10.42,1.184967,0,0.579%,0.579%
1986-08-20,10.47,10.47,10.47,10.47,1.190652,0,0.480%,0.480%
1986-08-21,10.47,10.47,10.47,10.47,1.190652,0,0.000%,0.000%
1986-08-22,10.45,10.45,10.45,10.45,1.188378,0,-0.191%,-0.191%
1986-08-25,10.41,10.41,10.41,10.41,1.183829,0,-0.383%,-0.383%
1986-08-26,10.42,10.42,10.42,10.42,1.184967,0,0.096%,0.096%
1986-08-27,10.41,10.41,10.41,10.41,1.183829,0,-0.096%,-0.096%
1986-08-28,10.47,10.47,10.47,10.47,1.190652,0,0.576%,0.576%
1986-08-29,10.49,10.49,10.49,10.49,1.200149,0,0.798%,0.798%
1986-09-02,10.45,10.45,10.45,10.45,1.195573,0,-0.381%,-0.381%
1986-09-03,10.28,10.28,10.28,10.28,1.176123,0,-1.627%,-1.627%
1986-09-04,10.28,10.28,10.28,10.28,1.176123,0,0.000%,0.000%
1986-09-05,10.18,10.18,10.18,10.18,1.164681,0,-0.973%,-0.973%
1986-09-08,10.14,10.14,10.14,10.14,1.160105,0,-0.393%,-0.393%
1986-09-09,10.15,10.15,10.15,10.15,1.161249,0,0.099%,0.099%
1986-09-10,10.15,10.15,10.15,10.15,1.161249,0,0.000%,0.000%
1986-09-11,10.04,10.04,10.04,10.04,1.148664,0,-1.084%,-1.084%
1986-09-12,9.98,9.98,9.98,9.98,1.1418,0,-0.598%,-0.598%
1986-09-15,9.98,9.98,9.98,9.98,1.1418,0,0.000%,0.000%
1986-09-16,9.98,9.98,9.98,9.98,1.1418,0,0.000%,0.000%
1986-09-17,10.04,10.04,10.04,10.04,1.148664,0,0.601%,0.601%
1986-09-18,10.01,10.01,10.01,10.01,1.145232,0,-0.299%,-0.299%
1986-09-19,9.88,9.88,9.88,9.88,1.13036,0,-1.299%,-1.299%
1986-09-22,9.98,9.98,9.98,9.98,1.1418,0,1.012%,1.012%
1986-09-23,9.94,9.94,9.94,9.94,1.137223,0,-0.401%,-0.401%
1986-09-24,10.02,10.02,10.02,10.02,1.146378,0,0.805%,0.805%
1986-09-25,10.04,10.04,10.04,10.04,1.148664,0,0.199%,0.199%
1986-09-26,10.04,10.04,10.04,10.04,1.148664,0,0.000%,0.000%
1986-09-29,9.99,9.99,9.99,9.99,1.142944,0,-0.498%,-0.498%
1986-09-30,10.05,10.05,10.05,10.05,1.15664,0,1.198%,1.198%
1986-10-01,10.1,10.1,10.1,10.1,1.162393,0,0.497%,0.497%
1986-10-02,10.09,10.09,10.09,10.09,1.161243,0,-0.099%,-0.099%
1986-10-03,10.16,10.16,10.16,10.16,1.1693,0,0.694%,0.694%
1986-10-06,10.16,10.16,10.16,10.16,1.1693,0,0.000%,0.000%
1986-10-07,10.16,10.16,10.16,10.16,1.1693,0,0.000%,0.000%
1986-10-08,10.14,10.14,10.14,10.14,1.166996,0,-0.197%,-0.197%
1986-10-09,10.09,10.09,10.09,10.09,1.161243,0,-0.493%,-0.493%
1986-10-10,10.07,10.07,10.07,10.07,1.158942,0,-0.198%,-0.198%
1986-10-13,10.07,10.07,10.07,10.07,1.158942,0,0.000%,0.000%
1986-10-14,10,10,10,10,1.150886,0,-0.695%,-0.695%
1986-10-15,9.99,9.99,9.99,9.99,1.149734,0,-0.100%,-0.100%
1986-10-16,10,10,10,10,1.150886,0,0.100%,0.100%
1986-10-17,9.97,9.97,9.97,9.97,1.147433,0,-0.300%,-0.300%
1986-10-20,9.89,9.89,9.89,9.89,1.138225,0,-0.802%,-0.802%
1986-10-21,9.96,9.96,9.96,9.96,1.146282,0,0.708%,0.708%
1986-10-22,9.99,9.99,9.99,9.99,1.149734,0,0.301%,0.301%
1986-10-23,10.04,10.04,10.04,10.04,1.155489,0,0.501%,0.501%
1986-10-24,10.03,10.03,10.03,10.03,1.154338,0,-0.100%,-0.100%
1986-10-27,10.07,10.07,10.07,10.07,1.158942,0,0.399%,0.399%
1986-10-28,10.07,10.07,10.07,10.07,1.158942,0,0.000%,0.000%
1986-10-29,10.11,10.11,10.11,10.11,1.163545,0,0.397%,0.397%
1986-10-30,10.18,10.18,10.18,10.18,1.1716,0,0.692%,0.692%
1986-10-31,10.15,10.15,10.15,10.15,1.175423,0,0.326%,0.326%
1986-11-03,10.22,10.22,10.22,10.22,1.183529,0,0.690%,0.690%
1986-11-04,10.2,10.2,10.2,10.2,1.181213,0,-0.196%,-0.196%
1986-11-05,10.19,10.19,10.19,10.19,1.180055,0,-0.098%,-0.098%
1986-11-06,10.16,10.16,10.16,10.16,1.17658,0,-0.294%,-0.294%
1986-11-07,10.1,10.1,10.1,10.1,1.169633,0,-0.590%,-0.590%
1986-11-10,10.06,10.06,10.06,10.06,1.165,0,-0.396%,-0.396%
1986-11-11,10.06,10.06,10.06,10.06,1.165,0,0.000%,0.000%
1986-11-12,10.09,10.09,10.09,10.09,1.168474,0,0.298%,0.298%
1986-11-13,10.13,10.13,10.13,10.13,1.173108,0,0.397%,0.397%
1986-11-14,10.16,10.16,10.16,10.16,1.17658,0,0.296%,0.296%
1986-11-17,10.21,10.21,10.21,10.21,1.182372,0,0.492%,0.492%
1986-11-18,10.23,10.23,10.23,10.23,1.184688,0,0.196%,0.196%
1986-11-19,10.29,10.29,10.29,10.29,1.191637,0,0.587%,0.587%
1986-11-20,10.28,10.28,10.28,10.28,1.190477,0,-0.097%,-0.097%
1986-11-21,10.29,10.29,10.29,10.29,1.191637,0,0.097%,0.097%
1986-11-24,10.31,10.31,10.31,10.31,1.193951,0,0.194%,0.194%
1986-11-25,10.29,10.29,10.29,10.29,1.191637,0,-0.194%,-0.194%
1986-11-26,10.28,10.28,10.28,10.28,1.190477,0,-0.097%,-0.097%
1986-11-28,10.28,10.28,10.28,10.28,1.197819,0,0.617%,0.617%
1986-12-01,10.26,10.26,10.26,10.26,1.195487,0,-0.195%,-0.195%
1986-12-02,10.3,10.3,10.3,10.3,1.200149,0,0.390%,0.390%
1986-12-03,10.37,10.37,10.37,10.37,1.208306,0,0.680%,0.680%
1986-12-04,10.41,10.41,10.41,10.41,1.212965,0,0.386%,0.386%
1986-12-05,10.37,10.37,10.37,10.37,1.208306,0,-0.384%,-0.384%
1986-12-08,10.36,10.36,10.36,10.36,1.20714,0,-0.096%,-0.096%
1986-12-09,10.35,10.35,10.35,10.35,1.205976,0,-0.096%,-0.096%
1986-12-10,10.37,10.37,10.37,10.37,1.208306,0,0.193%,0.193%
1986-12-11,10.39,10.39,10.39,10.39,1.210636,0,0.193%,0.193%
1986-12-12,10.33,10.33,10.33,10.33,1.203645,0,-0.577%,-0.577%
1986-12-15,10.32,10.32,10.32,10.32,1.202478,0,-0.097%,-0.097%
1986-12-16,10.31,10.31,10.31,10.31,1.201314,0,-0.097%,-0.097%
1986-12-17,10.33,10.33,10.33,10.33,1.203645,0,0.194%,0.194%
1986-12-18,10.33,10.33,10.33,10.33,1.203645,0,0.000%,0.000%
1986-12-19,10.34,10.34,10.34,10.34,1.20481,0,0.097%,0.097%
1986-12-22,10.35,10.35,10.35,10.35,1.205976,0,0.097%,0.097%
1986-12-23,10.36,10.36,10.36,10.36,1.20714,0,0.097%,0.097%
1986-12-24,10.38,10.38,10.38,10.38,1.20947,0,0.193%,0.193%
1986-12-26,10.37,10.37,10.37,10.37,1.208306,0,-0.096%,-0.096%
1986-12-29,10.36,10.36,10.36,10.36,1.20714,0,-0.096%,-0.096%
1986-12-30,10.29,10.29,10.29,10.29,1.198983,0,-0.676%,-0.676%
1986-12-31,10.25,10.25,10.25,10.25,1.202385,0,0.284%,0.284%
1987-01-02,10.31,10.31,10.31,10.31,1.209424,0,0.585%,0.585%
1987-01-05,10.33,10.33,10.33,10.33,1.211771,0,0.194%,0.194%
1987-01-06,10.35,10.35,10.35,10.35,1.214117,0,0.194%,0.194%
1987-01-07,10.38,10.38,10.38,10.38,1.217635,0,0.290%,0.290%
1987-01-08,10.41,10.41,10.41,10.41,1.221154,0,0.289%,0.289%
1987-01-09,10.4,10.4,10.4,10.4,1.219982,0,-0.096%,-0.096%
1987-01-12,10.44,10.44,10.44,10.44,1.224673,0,0.385%,0.385%
1987-01-13,10.41,10.41,10.41,10.41,1.221154,0,-0.287%,-0.287%
1987-01-14,10.39,10.39,10.39,10.39,1.218809,0,-0.192%,-0.192%
1987-01-15,10.37,10.37,10.37,10.37,1.216463,0,-0.192%,-0.192%
1987-01-16,10.39,10.39,10.39,10.39,1.218809,0,0.193%,0.193%
1987-01-19,10.37,10.37,10.37,10.37,1.216463,0,-0.192%,-0.192%
1987-01-20,10.44,10.44,10.44,10.44,1.224673,0,0.675%,0.675%
1987-01-21,10.45,10.45,10.45,10.45,1.225847,0,0.096%,0.096%
1987-01-22,10.43,10.43,10.43,10.43,1.223501,0,-0.191%,-0.191%
1987-01-23,10.42,10.42,10.42,10.42,1.222327,0,-0.096%,-0.096%
1987-01-26,10.37,10.37,10.37,10.37,1.216463,0,-0.480%,-0.480%
1987-01-27,10.32,10.32,10.32,10.32,1.210596,0,-0.482%,-0.482%
1987-01-28,10.32,10.32,10.32,10.32,1.210596,0,0.000%,0.000%
1987-01-29,10.29,10.29,10.29,10.29,1.207078,0,-0.291%,-0.291%
1987-01-30,10.28,10.28,10.28,10.28,1.214045,0,0.577%,0.577%
1987-02-02,10.25,10.25,10.25,10.25,1.210503,0,-0.292%,-0.292%
1987-02-03,10.25,10.25,10.25,10.25,1.210503,0,0.000%,0.000%
1987-02-04,10.23,10.23,10.23,10.23,1.208141,0,-0.195%,-0.195%
1987-02-05,10.26,10.26,10.26,10.26,1.211682,0,0.293%,0.293%
1987-02-06,10.27,10.27,10.27,10.27,1.212865,0,0.098%,0.098%
1987-02-09,10.31,10.31,10.31,10.31,1.217589,0,0.389%,0.389%
1987-02-10,10.2,10.2,10.2,10.2,1.204597,0,-1.067%,-1.067%
1987-02-11,10.17,10.17,10.17,10.17,1.201055,0,-0.294%,-0.294%
1987-02-12,10.17,10.17,10.17,10.17,1.201055,0,0.000%,0.000%
1987-02-13,10.22,10.22,10.22,10.22,1.206959,0,0.492%,0.492%
1987-02-17,10.19,10.19,10.19,10.19,1.203416,0,-0.294%,-0.294%
1987-02-18,10.21,10.21,10.21,10.21,1.205778,0,0.196%,0.196%
1987-02-19,10.25,10.25,10.25,10.25,1.210503,0,0.392%,0.392%
1987-02-20,10.27,10.27,10.27,10.27,1.212865,0,0.195%,0.195%
1987-02-23,10.27,10.27,10.27,10.27,1.212865,0,0.000%,0.000%
1987-02-24,10.3,10.3,10.3,10.3,1.216407,0,0.292%,0.292%
1987-02-25,10.31,10.31,10.31,10.31,1.217589,0,0.097%,0.097%
1987-02-26,10.32,10.32,10.32,10.32,1.21877,0,0.097%,0.097%
1987-02-27,10.33,10.33,10.33,10.33,1.227204,0,0.692%,0.692%
1987-03-02,10.37,10.37,10.37,10.37,1.231956,0,0.387%,0.387%
1987-03-03,10.38,10.38,10.38,10.38,1.233144,0,0.096%,0.096%
1987-03-04,10.36,10.36,10.36,10.36,1.230768,0,-0.193%,-0.193%
1987-03-05,10.41,10.41,10.41,10.41,1.236708,0,0.483%,0.483%
1987-03-06,10.36,10.36,10.36,10.36,1.230768,0,-0.480%,-0.480%
1987-03-09,10.35,10.35,10.35,10.35,1.22958,0,-0.097%,-0.097%
1987-03-10,10.35,10.35,10.35,10.35,1.22958,0,0.000%,0.000%
1987-03-11,10.34,10.34,10.34,10.34,1.228392,0,-0.097%,-0.097%
1987-03-12,10.38,10.38,10.38,10.38,1.233144,0,0.387%,0.387%
1987-03-13,10.38,10.38,10.38,10.38,1.233144,0,0.000%,0.000%
1987-03-16,10.36,10.36,10.36,10.36,1.230768,0,-0.193%,-0.193%
1987-03-17,10.37,10.37,10.37,10.37,1.231956,0,0.097%,0.097%
1987-03-18,10.39,10.39,10.39,10.39,1.234334,0,0.193%,0.193%
1987-03-19,10.39,10.39,10.39,10.39,1.234334,0,0.000%,0.000%
1987-03-20,10.37,10.37,10.37,10.37,1.231956,0,-0.193%,-0.193%
1987-03-23,10.35,10.35,10.35,10.35,1.22958,0,-0.193%,-0.193%
1987-03-24,10.32,10.32,10.32,10.32,1.226017,0,-0.290%,-0.290%
1987-03-25,10.31,10.31,10.31,10.31,1.224828,0,-0.097%,-0.097%
1987-03-26,10.34,10.34,10.34,10.34,1.228392,0,0.291%,0.291%
1987-03-27,10.28,10.28,10.28,10.28,1.221264,0,-0.580%,-0.580%
1987-03-30,10.11,10.11,10.11,10.11,1.201069,0,-1.654%,-1.654%
1987-03-31,10.1,10.1,10.1,10.1,1.207883,0,0.567%,0.567%
1987-04-01,10.06,10.06,10.06,10.06,1.203101,0,-0.396%,-0.396%
1987-04-02,10.07,10.07,10.07,10.07,1.204296,0,0.099%,0.099%
1987-04-03,10.05,10.05,10.05,10.05,1.201905,0,-0.199%,-0.199%
1987-04-06,10.09,10.09,10.09,10.09,1.206688,0,0.398%,0.398%
1987-04-07,10.04,10.04,10.04,10.04,1.200709,0,-0.495%,-0.495%
1987-04-08,10.05,10.05,10.05,10.05,1.201905,0,0.100%,0.100%
1987-04-09,9.87,9.87,9.87,9.87,1.180378,0,-1.791%,-1.791%
1987-04-10,9.76,9.76,9.76,9.76,1.167224,0,-1.114%,-1.114%
1987-04-13,9.72,9.72,9.72,9.72,1.162439,0,-0.410%,-0.410%
1987-04-14,9.55,9.55,9.55,9.55,1.142109,0,-1.749%,-1.749%
1987-04-15,9.63,9.63,9.63,9.63,1.151676,0,0.838%,0.838%
1987-04-16,9.74,9.74,9.74,9.74,1.164831,0,1.142%,1.142%
1987-04-20,9.61,9.61,9.61,9.61,1.149285,0,-1.335%,-1.335%
1987-04-21,9.51,9.51,9.51,9.51,1.137326,0,-1.041%,-1.041%
1987-04-22,9.54,9.54,9.54,9.54,1.140913,0,0.315%,0.315%
1987-04-23,9.48,9.48,9.48,9.48,1.133736,0,-0.629%,-0.629%
1987-04-24,9.35,9.35,9.35,9.35,1.11819,0,-1.371%,-1.371%
1987-04-27,9.39,9.39,9.39,9.39,1.122973,0,0.428%,0.428%
1987-04-28,9.44,9.44,9.44,9.44,1.128953,0,0.533%,0.533%
1987-04-29,9.48,9.48,9.48,9.48,1.133736,0,0.424%,0.424%
1987-04-30,9.55,9.55,9.55,9.55,1.149994,0,1.434%,1.434%
1987-05-01,9.46,9.46,9.46,9.46,1.139156,0,-0.942%,-0.942%
1987-05-04,9.37,9.37,9.37,9.37,1.128319,0,-0.951%,-0.951%
1987-05-05,9.39,9.39,9.39,9.39,1.130726,0,0.213%,0.213%
1987-05-06,9.37,9.37,9.37,9.37,1.128319,0,-0.213%,-0.213%
1987-05-07,9.39,9.39,9.39,9.39,1.130726,0,0.213%,0.213%
1987-05-08,9.44,9.44,9.44,9.44,1.136748,0,0.533%,0.533%
1987-05-11,9.42,9.42,9.42,9.42,1.134339,0,-0.212%,-0.212%
1987-05-12,9.34,9.34,9.34,9.34,1.124705,0,-0.849%,-0.849%
1987-05-13,9.34,9.34,9.34,9.34,1.124705,0,0.000%,0.000%
1987-05-14,9.35,9.35,9.35,9.35,1.125909,0,0.107%,0.107%
1987-05-15,9.2,9.2,9.2,9.2,1.107848,0,-1.604%,-1.604%
1987-05-18,9.2,9.2,9.2,9.2,1.107848,0,0.000%,0.000%
